03/04/21 15:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
04, 15:53, SW10, 16, Fair, CLR, 15.6, 6.7, 16.7, 13.9, 56%, NA, NA, 76.86, 1024.6, , , 
---
Minute since start, Events per minute
1, 88
2, 95
3, 90
4, 89
5, 77
6, 83
7, 79
8, 70
9, 91
10, 88
11, 83
12, 93
13, 96
14, 68
15, 100
16, 90
17, 82
18, 83
19, 85
20, 84
21, 84
22, 96
23, 76
24, 75
25, 85
26, 93
27, 86
28, 96
29, 87
30, 87
31, 82
32, 85
33, 86
34, 77
35, 75
36, 85
37, 84
38, 70
39, 72
40, 81
41, 93
42, 72
43, 77
44, 89
45, 77
46, 91
47, 92
48, 76
49, 91
50, 86
51, 94
52, 65
53, 76
54, 82
55, 85
56, 82
57, 95
58, 73
59, 77
60, 81
