03/19/21 04:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
19, 04:53, Calm, 16, Fair, CLR, 10, 7.8, 11.7, 8.3, 86%, NA, NA, 76.5, 1020.0, , , 
---
Minute since start, Events per minute
1, 75
2, 75
3, 92
4, 95
5, 88
6, 97
7, 77
8, 82
9, 79
10, 69
11, 104
12, 86
13, 78
14, 77
15, 80
16, 76
17, 65
18, 77
19, 89
20, 99
21, 88
22, 89
23, 74
24, 86
25, 91
26, 85
27, 82
28, 81
29, 77
30, 88
31, 75
32, 82
33, 69
34, 75
35, 89
36, 92
37, 72
38, 72
39, 82
40, 83
41, 82
42, 73
43, 104
44, 102
45, 91
46, 89
47, 75
48, 73
49, 71
50, 84
51, 92
52, 67
53, 103
54, 82
55, 93
56, 77
57, 84
58, 78
59, 92
60, 86
