03/05/21 15:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
05, 15:53, W19, 16, Fair, CLR, 16.7, 10.6, 19.4, 14.4, 67%, NA, NA, 76.33, 1017.5, , , 
---
Minute since start, Events per minute
1, 83
2, 96
3, 73
4, 77
5, 84
6, 79
7, 89
8, 75
9, 88
10, 69
11, 85
12, 85
13, 88
14, 85
15, 96
16, 83
17, 85
18, 69
19, 74
20, 81
21, 105
22, 68
23, 73
24, 89
25, 70
26, 97
27, 86
28, 91
29, 76
30, 92
31, 68
32, 79
33, 78
34, 87
35, 86
36, 83
37, 82
38, 90
39, 71
40, 95
41, 90
42, 77
43, 79
44, 77
45, 91
46, 91
47, 69
48, 96
49, 81
50, 88
51, 82
52, 87
53, 103
54, 73
55, 92
56, 92
57, 89
58, 77
59, 91
60, 80
61, 1
