03/04/21 22:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
04, 22:53, Calm, 16, Fair, CLR, 7.8, 4.4, , , 79%, NA, NA, 76.81, 1024.0, , , 
---
Minute since start, Events per minute
1, 82
2, 77
3, 65
4, 92
5, 77
6, 77
7, 77
8, 68
9, 94
10, 77
11, 109
12, 79
13, 86
14, 70
15, 73
16, 108
17, 84
18, 86
19, 73
20, 89
21, 105
22, 76
23, 96
24, 97
25, 85
26, 68
27, 85
28, 71
29, 76
30, 62
31, 76
32, 108
33, 77
34, 72
35, 87
36, 71
37, 106
38, 68
39, 100
40, 96
41, 94
42, 97
43, 90
44, 81
45, 76
46, 85
47, 78
48, 74
49, 89
50, 78
51, 63
52, 64
53, 96
54, 73
55, 68
56, 101
57, 73
58, 82
59, 82
60, 95
