03/13/21 07:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
13, 07:53, N21G29, 16, Fair, CLR, 12.8, 5, , , 59%, NA, NA, 76.81, 1024.0, , , 
---
Minute since start, Events per minute
1, 77
2, 91
3, 97
4, 76
5, 81
6, 96
7, 84
8, 85
9, 95
10, 87
11, 97
12, 81
13, 95
14, 92
15, 81
16, 75
17, 92
18, 83
19, 77
20, 95
21, 98
22, 87
23, 82
24, 84
25, 81
26, 90
27, 88
28, 83
29, 85
30, 71
31, 68
32, 86
33, 99
34, 93
35, 92
36, 104
37, 89
38, 83
39, 72
40, 85
41, 98
42, 87
43, 73
44, 95
45, 68
46, 75
47, 81
48, 68
49, 92
50, 92
51, 86
52, 71
53, 95
54, 78
55, 86
56, 79
57, 97
58, 102
59, 86
60, 103
