02/24/21 13:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
24, 14:53, SE11, 16, Fair, CLR, 17.8, 11.1, , , 65%, NA, NA, 76.17, 1015.6, , , 
---
Minute since start, Events per minute
1, 80
2, 84
3, 106
4, 83
5, 82
6, 86
7, 88
8, 84
9, 57
10, 68
11, 77
12, 89
13, 84
14, 92
15, 71
16, 85
17, 86
18, 85
19, 106
20, 79
21, 92
22, 85
23, 83
24, 79
25, 72
26, 102
27, 93
28, 81
29, 79
30, 79
31, 78
32, 101
33, 72
34, 97
35, 71
36, 91
37, 81
38, 86
39, 87
40, 74
41, 79
42, 82
43, 95
44, 78
45, 90
46, 81
47, 75
48, 89
49, 93
50, 78
51, 90
52, 90
53, 80
54, 87
55, 78
56, 102
57, 86
58, 81
59, 93
60, 93
