02/24/21 05:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
, , , , , , , , , , , , , , , , , 
---
Minute since start, Events per minute
1, 93
2, 82
3, 83
4, 103
5, 93
6, 89
7, 86
8, 82
9, 101
10, 104
11, 93
12, 86
13, 80
14, 84
15, 93
16, 78
17, 74
18, 86
19, 97
20, 79
21, 79
22, 87
23, 98
24, 88
25, 74
26, 87
27, 77
28, 81
29, 85
30, 89
31, 78
32, 86
33, 94
34, 93
35, 94
36, 69
37, 85
38, 88
39, 94
40, 68
41, 94
42, 86
43, 78
44, 86
45, 66
46, 80
47, 83
48, 97
49, 88
50, 83
51, 66
52, 72
53, 72
54, 74
55, 93
56, 73
57, 103
58, 79
59, 76
60, 82
61, 1
