03/01/21 19:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
01, 19:53, Calm, 16, Fair, CLR, 9.4, -1.1, , , 48%, NA, NA, 76.35, 1017.8, , , 
---
Minute since start, Events per minute
1, 87
2, 76
3, 72
4, 88
5, 111
6, 82
7, 88
8, 104
9, 78
10, 92
11, 82
12, 84
13, 67
14, 78
15, 73
16, 76
17, 81
18, 77
19, 84
20, 89
21, 57
22, 67
23, 72
24, 108
25, 90
26, 84
27, 82
28, 79
29, 80
30, 86
31, 87
32, 92
33, 92
34, 75
35, 90
36, 106
37, 66
38, 69
39, 77
40, 72
41, 87
42, 82
43, 76
44, 95
45, 88
46, 85
47, 88
48, 87
49, 84
50, 74
51, 87
52, 81
53, 84
54, 70
55, 85
56, 82
57, 86
58, 78
59, 78
60, 78
