02/20/21 06:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
20, 07:53, N14, 16, Fair, CLR, 13.9, 3.9, , , 51%, NA, NA, 76.58, 1021.0, , , 
---
Minute since start, Events per minute
1, 90
2, 76
3, 73
4, 94
5, 89
6, 91
7, 61
8, 72
9, 80
10, 103
11, 81
12, 71
13, 97
14, 71
15, 77
16, 82
17, 94
18, 95
19, 69
20, 83
21, 93
22, 82
23, 88
24, 83
25, 87
26, 91
27, 98
28, 82
29, 96
30, 84
31, 92
32, 107
33, 81
34, 86
35, 74
36, 86
37, 75
38, 84
39, 91
40, 93
41, 99
42, 68
43, 89
44, 89
45, 90
46, 88
47, 85
48, 81
49, 95
50, 74
51, 103
52, 82
53, 89
54, 83
55, 71
56, 94
57, 92
58, 84
59, 76
60, 98
61, 1
