02/26/21 06:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
26, 07:53, Calm, 16, Fair, CLR, 8.9, 3.3, , , 68%, NA, NA, 76.33, 1017.5, , , 
---
Minute since start, Events per minute
1, 81
2, 69
3, 82
4, 102
5, 84
6, 86
7, 74
8, 94
9, 89
10, 117
11, 85
12, 83
13, 90
14, 87
15, 86
16, 94
17, 96
18, 76
19, 94
20, 72
21, 106
22, 95
23, 88
24, 88
25, 90
26, 100
27, 78
28, 95
29, 80
30, 81
31, 89
32, 91
33, 82
34, 92
35, 88
36, 81
37, 94
38, 77
39, 89
40, 71
41, 86
42, 82
43, 81
44, 88
45, 70
46, 105
47, 86
48, 79
49, 90
50, 81
51, 91
52, 81
53, 73
54, 84
55, 93
56, 92
57, 86
58, 90
59, 89
60, 94
