02/24/21 16:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
24, 16:53, SE8, 14, Fair, CLR, 15, 11.1, , , 78%, NA, NA, 76.12, 1015.0, , , 
---
Minute since start, Events per minute
1, 63
2, 92
3, 104
4, 77
5, 85
6, 91
7, 64
8, 82
9, 99
10, 77
11, 93
12, 89
13, 91
14, 82
15, 92
16, 75
17, 80
18, 80
19, 84
20, 82
21, 84
22, 89
23, 79
24, 85
25, 116
26, 72
27, 85
28, 92
29, 76
30, 81
31, 85
32, 83
33, 86
34, 84
35, 79
36, 81
37, 90
38, 72
39, 98
40, 82
41, 84
42, 90
43, 83
44, 96
45, 97
46, 86
47, 102
48, 90
49, 69
50, 93
51, 94
52, 81
53, 111
54, 89
55, 90
56, 69
57, 96
58, 91
59, 86
60, 75
