03/06/21 10:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
06, 10:53, SE14, 16, Fair, CLR, 17.2, 10.6, , , 65%, NA, NA, 76.23, 1016.1, , , 
---
Minute since start, Events per minute
1, 71
2, 100
3, 76
4, 93
5, 85
6, 96
7, 88
8, 74
9, 102
10, 86
11, 79
12, 73
13, 95
14, 86
15, 70
16, 96
17, 83
18, 100
19, 89
20, 80
21, 87
22, 71
23, 95
24, 74
25, 92
26, 99
27, 82
28, 70
29, 83
30, 88
31, 88
32, 82
33, 116
34, 83
35, 76
36, 100
37, 78
38, 85
39, 88
40, 80
41, 80
42, 96
43, 81
44, 62
45, 94
46, 61
47, 100
48, 87
49, 93
50, 88
51, 78
52, 80
53, 90
54, 90
55, 77
56, 91
57, 89
58, 81
59, 89
60, 72
