03/07/21 04:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
07, 04:53, NE11, 16, Fair, CLR, 10, 8.3, , , 89%, 8.3, NA, 76.23, 1016.2, , , 
---
Minute since start, Events per minute
1, 78
2, 84
3, 80
4, 77
5, 86
6, 90
7, 92
8, 72
9, 72
10, 93
11, 69
12, 88
13, 92
14, 89
15, 81
16, 79
17, 98
18, 74
19, 99
20, 83
21, 73
22, 73
23, 76
24, 106
25, 63
26, 95
27, 83
28, 83
29, 84
30, 68
31, 85
32, 76
33, 86
34, 84
35, 78
36, 87
37, 81
38, 88
39, 82
40, 84
41, 83
42, 79
43, 90
44, 77
45, 85
46, 73
47, 88
48, 77
49, 73
50, 76
51, 84
52, 86
53, 73
54, 76
55, 81
56, 83
57, 67
58, 100
59, 73
60, 63
