02/25/21 14:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
25, 14:53, SE11, 16, Fair, CLR, 17.2, 2.2, , , 37%, NA, NA, 76.4, 1018.5, , , 
---
Minute since start, Events per minute
1, 86
2, 87
3, 85
4, 89
5, 69
6, 99
7, 88
8, 74
9, 94
10, 95
11, 88
12, 78
13, 68
14, 80
15, 101
16, 84
17, 79
18, 99
19, 74
20, 98
21, 73
22, 80
23, 84
24, 78
25, 81
26, 98
27, 89
28, 80
29, 89
30, 87
31, 84
32, 88
33, 86
34, 83
35, 73
36, 106
37, 67
38, 74
39, 82
40, 81
41, 97
42, 79
43, 90
44, 97
45, 68
46, 77
47, 73
48, 88
49, 66
50, 72
51, 97
52, 91
53, 68
54, 78
55, 88
56, 98
57, 89
58, 82
59, 84
60, 85
