02/19/21 08:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
19, 08:53, Calm, 16, Fair, CLR, 13.9, 3.3, , , 49%, NA, NA, 76.89, 1024.9, , , 
---
Minute since start, Events per minute
1, 82
2, 77
3, 81
4, 90
5, 92
6, 112
7, 90
8, 88
9, 82
10, 83
11, 88
12, 84
13, 81
14, 86
15, 88
16, 91
17, 91
18, 84
19, 94
20, 83
21, 83
22, 113
23, 82
24, 97
25, 71
26, 81
27, 103
28, 92
29, 92
30, 72
31, 86
32, 94
33, 93
34, 87
35, 76
36, 87
37, 65
38, 92
39, 83
40, 70
41, 72
42, 92
43, 69
44, 76
45, 98
46, 82
47, 88
48, 74
49, 87
50, 105
51, 73
52, 80
53, 85
54, 90
55, 80
56, 84
57, 88
58, 77
59, 82
60, 84
61, 1
