03/16/21 04:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
16, 04:53, Calm, 16, Fair, CLR, 5.6, -0.6, 8.9, 4.4, 65%, NA, NA, 76.12, 1014.7, , , 
---
Minute since start, Events per minute
1, 86
2, 77
3, 101
4, 93
5, 76
6, 88
7, 96
8, 93
9, 78
10, 86
11, 85
12, 87
13, 90
14, 80
15, 73
16, 91
17, 76
18, 86
19, 87
20, 103
21, 73
22, 82
23, 83
24, 79
25, 84
26, 87
27, 108
28, 100
29, 69
30, 93
31, 78
32, 92
33, 80
34, 83
35, 100
36, 84
37, 80
38, 92
39, 84
40, 101
41, 88
42, 95
43, 110
44, 85
45, 87
46, 85
47, 81
48, 74
49, 99
50, 107
51, 68
52, 86
53, 94
54, 83
55, 94
56, 90
57, 92
58, 81
59, 83
60, 93
