03/20/21 08:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
20, 09:53, N23, 16, Fair, CLR, 17.2, 0, , , 31%, NA, NA, 76.66, 1021.8, , , 
---
Minute since start, Events per minute
1, 80
2, 73
3, 87
4, 86
5, 69
6, 95
7, 71
8, 93
9, 93
10, 89
11, 69
12, 79
13, 100
14, 68
15, 86
16, 96
17, 69
18, 88
19, 88
20, 85
21, 84
22, 82
23, 84
24, 80
25, 70
26, 80
27, 76
28, 84
29, 87
30, 93
31, 77
32, 92
33, 78
34, 76
35, 77
36, 90
37, 81
38, 73
39, 96
40, 83
41, 89
42, 93
43, 86
44, 80
45, 84
46, 89
47, 92
48, 86
49, 88
50, 89
51, 72
52, 67
53, 87
54, 83
55, 80
56, 90
57, 100
58, 86
59, 92
60, 79
