02/17/21 19:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
17, 19:53, N19, 16, Fair, CLR, 15.6, -7.2, , , 20%, NA, NA, 76.48, 1019.6, , , 
---
Minute since start, Events per minute
1, 77
2, 81
3, 87
4, 85
5, 76
6, 84
7, 76
8, 85
9, 71
10, 93
11, 86
12, 85
13, 79
14, 91
15, 76
16, 78
17, 89
18, 101
19, 84
20, 75
21, 83
22, 82
23, 76
24, 87
25, 92
26, 92
27, 89
28, 75
29, 90
30, 79
31, 87
32, 80
33, 93
34, 84
35, 89
36, 76
37, 88
38, 78
39, 83
40, 86
41, 73
42, 88
43, 74
44, 74
45, 89
46, 81
47, 83
48, 93
49, 80
50, 77
51, 73
52, 94
53, 74
54, 72
55, 88
56, 87
57, 92
58, 78
59, 104
60, 84
