03/18/21 20:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
18, 21:53, S10, 16, Fair, CLR, 11.1, 8.9, , , 86%, NA, NA, 76.53, 1020.3, , , 
---
Minute since start, Events per minute
1, 96
2, 80
3, 84
4, 79
5, 77
6, 72
7, 95
8, 73
9, 63
10, 86
11, 87
12, 76
13, 97
14, 89
15, 80
16, 76
17, 90
18, 81
19, 71
20, 89
21, 81
22, 101
23, 88
24, 91
25, 83
26, 90
27, 91
28, 89
29, 98
30, 85
31, 75
32, 74
33, 80
34, 76
35, 92
36, 81
37, 59
38, 80
39, 80
40, 102
41, 81
42, 80
43, 70
44, 81
45, 95
46, 83
47, 88
48, 83
49, 65
50, 86
51, 93
52, 69
53, 81
54, 93
55, 85
56, 75
57, 93
58, 73
59, 78
60, 77
