03/18/21 11:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
18, 06:53, NE5, 16, Mostly Cloudy, BKN100, 9.4, 6.7, , , 83%, NA, NA, 76.5, 1019.8, , , 
---
Minute since start, Events per minute
1, 79
2, 89
3, 87
4, 74
5, 88
6, 94
7, 92
8, 87
9, 67
10, 81
11, 71
12, 104
13, 81
14, 84
15, 83
16, 88
17, 78
18, 74
19, 83
20, 76
21, 84
22, 77
23, 78
24, 90
25, 75
26, 94
27, 99
28, 78
29, 76
30, 70
31, 90
32, 95
33, 81
34, 78
35, 80
36, 97
37, 73
38, 95
39, 101
40, 76
41, 85
42, 76
43, 75
44, 89
45, 74
46, 83
47, 98
48, 69
49, 83
50, 68
51, 82
52, 99
53, 92
54, 86
55, 81
56, 84
57, 83
58, 96
59, 80
60, 104
61, 1
