02/22/21 17:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
22, 17:53, NW11, 16, Fair, CLR, 19.4, -2.2, , , 23%, NA, NA, 76.4, 1018.4, , , 
---
Minute since start, Events per minute
1, 80
2, 109
3, 80
4, 86
5, 85
6, 101
7, 77
8, 77
9, 73
10, 86
11, 95
12, 75
13, 78
14, 82
15, 83
16, 91
17, 67
18, 75
19, 83
20, 78
21, 85
22, 94
23, 78
24, 86
25, 72
26, 63
27, 86
28, 98
29, 83
30, 92
31, 96
32, 92
33, 87
34, 66
35, 82
36, 82
37, 82
38, 84
39, 82
40, 85
41, 78
42, 83
43, 85
44, 83
45, 95
46, 87
47, 77
48, 86
49, 94
50, 75
51, 83
52, 84
53, 87
54, 87
55, 80
56, 76
57, 78
58, 90
59, 70
60, 78
