03/04/21 17:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
04, 17:53, W11, 16, Fair, CLR, 12.8, 7.2, , , 69%, NA, NA, 76.84, 1024.1, , , 
---
Minute since start, Events per minute
1, 82
2, 78
3, 75
4, 88
5, 94
6, 86
7, 88
8, 96
9, 112
10, 85
11, 92
12, 71
13, 77
14, 70
15, 83
16, 79
17, 93
18, 80
19, 97
20, 78
21, 102
22, 101
23, 93
24, 81
25, 92
26, 88
27, 91
28, 95
29, 87
30, 81
31, 81
32, 86
33, 80
34, 85
35, 95
36, 71
37, 86
38, 94
39, 94
40, 96
41, 78
42, 96
43, 83
44, 85
45, 102
46, 97
47, 88
48, 108
49, 83
50, 83
51, 79
52, 77
53, 94
54, 94
55, 75
56, 86
57, 81
58, 81
59, 68
60, 63
