02/22/21 10:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
22, 10:53, SW11, 16, Fair, CLR, 20.6, 0, , , 25%, NA, NA, 76.73, 1023.0, , , 
---
Minute since start, Events per minute
1, 83
2, 78
3, 97
4, 83
5, 85
6, 74
7, 82
8, 87
9, 88
10, 72
11, 72
12, 86
13, 90
14, 79
15, 83
16, 85
17, 80
18, 92
19, 65
20, 86
21, 85
22, 96
23, 80
24, 77
25, 97
26, 91
27, 88
28, 78
29, 97
30, 81
31, 83
32, 85
33, 87
34, 84
35, 71
36, 93
37, 73
38, 95
39, 80
40, 66
41, 87
42, 99
43, 85
44, 82
45, 74
46, 82
47, 104
48, 74
49, 81
50, 76
51, 83
52, 69
53, 86
54, 81
55, 80
56, 82
57, 70
58, 83
59, 93
60, 81
