03/21/21 16:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 17:53, N27G45, 16, Fair, CLR, 20, -2.2, , , 22%, NA, NA, 76.35, 1018.0, , , 
---
Minute since start, Events per minute
1, 91
2, 83
3, 84
4, 87
5, 98
6, 90
7, 76
8, 93
9, 95
10, 79
11, 83
12, 100
13, 92
14, 91
15, 89
16, 114
17, 82
18, 85
19, 71
20, 73
21, 80
22, 74
23, 83
24, 88
25, 88
26, 71
27, 73
28, 78
29, 96
30, 82
31, 88
32, 65
33, 95
34, 84
35, 70
36, 77
37, 87
38, 76
39, 88
40, 81
41, 97
42, 88
43, 84
44, 79
45, 80
46, 93
47, 95
48, 71
49, 90
50, 94
51, 88
52, 103
53, 82
54, 90
55, 82
56, 74
57, 82
58, 80
59, 76
60, 91
