02/21/21 11:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 11:53, SW16, 16, Fair, CLR, 18.3, 1.1, , , 32%, NA, NA, 77.04, 1027.0, , , 
---
Minute since start, Events per minute
1, 76
2, 92
3, 80
4, 89
5, 87
6, 93
7, 78
8, 87
9, 83
10, 83
11, 75
12, 76
13, 87
14, 70
15, 80
16, 72
17, 96
18, 88
19, 73
20, 89
21, 85
22, 76
23, 69
24, 93
25, 97
26, 85
27, 73
28, 77
29, 93
30, 93
31, 85
32, 82
33, 80
34, 72
35, 97
36, 86
37, 94
38, 74
39, 78
40, 73
41, 89
42, 89
43, 88
44, 77
45, 84
46, 80
47, 74
48, 85
49, 76
50, 77
51, 76
52, 73
53, 86
54, 95
55, 74
56, 78
57, 84
58, 104
59, 92
60, 77
