03/08/21 20:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
08, 21:53, W23, 16, Fair, CLR, 12.2, 1.7, 20, 11.7, 49%, NA, NA, 76.66, 1021.8, , , 
---
Minute since start, Events per minute
1, 85
2, 72
3, 88
4, 90
5, 65
6, 84
7, 86
8, 92
9, 81
10, 86
11, 85
12, 85
13, 85
14, 88
15, 76
16, 97
17, 68
18, 94
19, 77
20, 96
21, 80
22, 82
23, 100
24, 90
25, 70
26, 69
27, 84
28, 88
29, 79
30, 85
31, 78
32, 68
33, 94
34, 71
35, 92
36, 71
37, 89
38, 77
39, 92
40, 85
41, 88
42, 77
43, 89
44, 77
45, 85
46, 97
47, 88
48, 73
49, 87
50, 77
51, 64
52, 81
53, 90
54, 79
55, 92
56, 85
57, 95
58, 70
59, 90
60, 87
