03/05/21 18:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
05, 18:53, Calm, 11, Fair, CLR, 12.2, 9.4, , , 83%, NA, NA, 76.25, 1016.7, , , 
---
Minute since start, Events per minute
1, 65
2, 96
3, 104
4, 70
5, 83
6, 92
7, 107
8, 98
9, 104
10, 94
11, 99
12, 86
13, 88
14, 75
15, 101
16, 89
17, 78
18, 99
19, 82
20, 73
21, 91
22, 87
23, 82
24, 72
25, 85
26, 88
27, 82
28, 95
29, 87
30, 81
31, 87
32, 95
33, 71
34, 76
35, 91
36, 73
37, 97
38, 72
39, 91
40, 95
41, 81
42, 102
43, 87
44, 87
45, 70
46, 67
47, 87
48, 81
49, 85
50, 79
51, 95
52, 78
53, 93
54, 93
55, 66
56, 78
57, 81
58, 75
59, 79
60, 92
