03/17/21 12:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
17, 08:53, Calm, 16, Fair, CLR, 10.6, 6.7, , , 77%, NA, NA, 76.56, 1020.4, , , 
---
Minute since start, Events per minute
1, 78
2, 73
3, 84
4, 82
5, 79
6, 91
7, 85
8, 93
9, 79
10, 82
11, 75
12, 98
13, 80
14, 96
15, 74
16, 84
17, 80
18, 84
19, 81
20, 76
21, 96
22, 89
23, 93
24, 84
25, 101
26, 91
27, 71
28, 82
29, 95
30, 91
31, 85
32, 100
33, 68
34, 85
35, 67
36, 82
37, 84
38, 84
39, 90
40, 98
41, 90
42, 78
43, 75
44, 77
45, 94
46, 86
47, 90
48, 77
49, 84
50, 79
51, 89
52, 85
53, 85
54, 78
55, 90
56, 88
57, 84
58, 77
59, 67
60, 88
61, 1
