02/19/21 18:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
19, 18:53, Calm, 16, Fair, CLR, 16.1, 7.2, , , 56%, NA, NA, 76.53, 1020.3, , , 
---
Minute since start, Events per minute
1, 79
2, 92
3, 92
4, 86
5, 93
6, 82
7, 98
8, 78
9, 82
10, 97
11, 98
12, 80
13, 70
14, 83
15, 88
16, 73
17, 83
18, 102
19, 74
20, 79
21, 78
22, 101
23, 92
24, 98
25, 92
26, 90
27, 87
28, 72
29, 79
30, 85
31, 82
32, 92
33, 85
34, 78
35, 82
36, 72
37, 87
38, 79
39, 101
40, 75
41, 90
42, 93
43, 89
44, 78
45, 90
46, 110
47, 70
48, 81
49, 74
50, 96
51, 77
52, 87
53, 107
54, 90
55, 82
56, 76
57, 72
58, 79
59, 85
60, 80
