03/04/21 12:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
04, 12:53, S13, 16, Fair, CLR, 15.6, 6.1, , , 53%, NA, NA, 76.86, 1024.6, , , 
---
Minute since start, Events per minute
1, 76
2, 83
3, 92
4, 102
5, 68
6, 99
7, 78
8, 89
9, 76
10, 78
11, 87
12, 89
13, 84
14, 78
15, 99
16, 85
17, 94
18, 84
19, 86
20, 80
21, 88
22, 84
23, 74
24, 92
25, 86
26, 95
27, 81
28, 70
29, 68
30, 63
31, 104
32, 81
33, 87
34, 73
35, 79
36, 87
37, 87
38, 82
39, 82
40, 88
41, 96
42, 66
43, 81
44, 68
45, 74
46, 84
47, 78
48, 71
49, 74
50, 94
51, 93
52, 93
53, 89
54, 90
55, 95
56, 88
57, 75
58, 97
59, 88
60, 84
