03/21/21 02:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 02:53, N16, 16, Fair, CLR, 12.8, -1.7, , , 37%, NA, NA, 76.48, 1019.5, , , 
---
Minute since start, Events per minute
1, 59
2, 91
3, 82
4, 74
5, 96
6, 85
7, 93
8, 86
9, 97
10, 80
11, 90
12, 108
13, 77
14, 76
15, 68
16, 92
17, 88
18, 86
19, 82
20, 91
21, 101
22, 91
23, 75
24, 88
25, 100
26, 92
27, 82
28, 92
29, 90
30, 83
31, 95
32, 78
33, 79
34, 62
35, 82
36, 90
37, 78
38, 82
39, 94
40, 105
41, 91
42, 90
43, 80
44, 90
45, 82
46, 80
47, 86
48, 76
49, 84
50, 84
51, 85
52, 88
53, 88
54, 95
55, 82
56, 82
57, 76
58, 84
59, 97
60, 90
