02/20/21 21:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
20, 21:53, N16, 16, Fair, CLR, 13.3, -1.1, 20, 11.7, 37%, NA, NA, 76.86, 1024.6, , , 
---
Minute since start, Events per minute
1, 71
2, 87
3, 92
4, 85
5, 83
6, 85
7, 82
8, 108
9, 78
10, 82
11, 96
12, 96
13, 86
14, 86
15, 76
16, 82
17, 84
18, 83
19, 77
20, 84
21, 76
22, 100
23, 80
24, 89
25, 91
26, 68
27, 85
28, 76
29, 95
30, 79
31, 90
32, 76
33, 87
34, 86
35, 93
36, 88
37, 99
38, 99
39, 70
40, 80
41, 85
42, 89
43, 68
44, 88
45, 80
46, 77
47, 80
48, 87
49, 89
50, 82
51, 81
52, 91
53, 68
54, 81
55, 77
56, 93
57, 97
58, 71
59, 94
60, 80
