03/14/21 15:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
14, 15:53, W19, 16, Partly Cloudy, SCT035, 13.9, 6.7, , , 62%, NA, NA, 76.61, 1021.4, , , 
---
Minute since start, Events per minute
1, 74
2, 87
3, 94
4, 90
5, 72
6, 75
7, 86
8, 83
9, 101
10, 81
11, 83
12, 90
13, 83
14, 83
15, 85
16, 93
17, 83
18, 85
19, 96
20, 95
21, 83
22, 73
23, 91
24, 77
25, 95
26, 105
27, 93
28, 78
29, 83
30, 84
31, 76
32, 102
33, 80
34, 94
35, 78
36, 83
37, 75
38, 76
39, 81
40, 91
41, 90
42, 83
43, 76
44, 84
45, 77
46, 78
47, 82
48, 86
49, 67
50, 86
51, 89
52, 81
53, 72
54, 80
55, 91
56, 93
57, 83
58, 80
59, 93
60, 114
