03/23/21 22:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
23, 23:53, E11, 16, Fair, CLR, 13.3, 0, , , 40%, NA, NA, 76.15, 1015.1, , , 
---
Minute since start, Events per minute
1, 77
2, 98
3, 85
4, 95
5, 85
6, 93
7, 80
8, 67
9, 84
10, 81
11, 72
12, 90
13, 87
14, 78
15, 82
16, 84
17, 104
18, 81
19, 71
20, 67
21, 73
22, 77
23, 78
24, 90
25, 97
26, 91
27, 83
28, 96
29, 78
30, 84
31, 97
32, 81
33, 86
34, 83
35, 85
36, 75
37, 87
38, 80
39, 93
40, 100
41, 102
42, 98
43, 82
44, 89
45, 76
46, 71
47, 88
48, 75
49, 85
50, 89
51, 68
52, 78
53, 89
54, 89
55, 93
56, 74
57, 86
58, 73
59, 74
60, 75
61, 1
