03/20/21 21:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
20, 21:53, NW16, 16, Fair, CLR, 13.3, 0.6, , , 42%, NA, NA, 76.5, 1020.0, , , 
---
Minute since start, Events per minute
1, 98
2, 84
3, 65
4, 73
5, 81
6, 88
7, 71
8, 82
9, 78
10, 76
11, 74
12, 81
13, 94
14, 88
15, 86
16, 76
17, 76
18, 70
19, 74
20, 105
21, 88
22, 76
23, 86
24, 81
25, 81
26, 91
27, 86
28, 87
29, 86
30, 89
31, 78
32, 81
33, 99
34, 76
35, 92
36, 90
37, 93
38, 76
39, 98
40, 78
41, 73
42, 78
43, 88
44, 82
45, 75
46, 80
47, 72
48, 95
49, 91
50, 90
51, 87
52, 80
53, 97
54, 82
55, 79
56, 92
57, 81
58, 88
59, 84
60, 69
