02/17/21 13:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
17, 13:53, NW26G42, 16, Fair, CLR, 21.7, -5, , , 16%, NA, NA, 76.15, 1015.1, , , 
---
Minute since start, Events per minute
1, 84
2, 77
3, 84
4, 93
5, 93
6, 78
7, 81
8, 72
9, 79
10, 79
11, 75
12, 92
13, 89
14, 74
15, 72
16, 70
17, 81
18, 69
19, 95
20, 82
21, 82
22, 94
23, 66
24, 88
25, 75
26, 86
27, 98
28, 94
29, 87
30, 105
31, 95
32, 83
33, 84
34, 86
35, 83
36, 81
37, 95
38, 75
39, 87
40, 92
41, 87
42, 81
43, 92
44, 84
45, 78
46, 99
47, 78
48, 88
49, 104
50, 80
51, 72
52, 94
53, 74
54, 86
55, 98
56, 73
57, 90
58, 76
59, 81
60, 91
