02/26/21 18:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
26, 18:53, NW14, 16, Fair, CLR, 16.7, 4.4, , , 44%, NA, NA, 75.95, 1012.6, , , 
---
Minute since start, Events per minute
1, 80
2, 87
3, 85
4, 93
5, 100
6, 82
7, 92
8, 69
9, 77
10, 59
11, 76
12, 94
13, 72
14, 92
15, 76
16, 77
17, 94
18, 79
19, 95
20, 74
21, 85
22, 92
23, 96
24, 95
25, 74
26, 80
27, 84
28, 87
29, 89
30, 83
31, 96
32, 82
33, 106
34, 87
35, 97
36, 78
37, 80
38, 82
39, 77
40, 82
41, 80
42, 83
43, 75
44, 82
45, 82
46, 87
47, 89
48, 80
49, 78
50, 102
51, 81
52, 74
53, 75
54, 79
55, 93
56, 87
57, 78
58, 81
59, 88
60, 89
