02/26/21 11:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
26, 11:53, SE10, 16, Fair, CLR, 18.3, 0, , , 29%, NA, NA, 76.28, 1016.7, , , 
---
Minute since start, Events per minute
1, 78
2, 93
3, 86
4, 103
5, 100
6, 87
7, 86
8, 91
9, 98
10, 110
11, 87
12, 88
13, 85
14, 75
15, 84
16, 74
17, 75
18, 88
19, 79
20, 86
21, 83
22, 92
23, 72
24, 80
25, 88
26, 88
27, 73
28, 80
29, 88
30, 91
31, 88
32, 95
33, 77
34, 85
35, 86
36, 85
37, 88
38, 81
39, 80
40, 84
41, 88
42, 87
43, 76
44, 80
45, 74
46, 66
47, 76
48, 66
49, 88
50, 82
51, 94
52, 84
53, 89
54, 74
55, 84
56, 71
57, 92
58, 103
59, 88
60, 89
