02/26/21 01:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
26, 01:53, E5, 16, Fair, CLR, 6.1, 0, , , 65%, NA, NA, 76.38, 1018.1, , , 
---
Minute since start, Events per minute
1, 70
2, 97
3, 85
4, 86
5, 77
6, 88
7, 107
8, 87
9, 85
10, 76
11, 86
12, 84
13, 83
14, 83
15, 104
16, 78
17, 94
18, 78
19, 80
20, 94
21, 82
22, 95
23, 74
24, 87
25, 80
26, 84
27, 86
28, 80
29, 86
30, 87
31, 87
32, 84
33, 97
34, 79
35, 103
36, 89
37, 78
38, 88
39, 83
40, 72
41, 101
42, 93
43, 78
44, 80
45, 86
46, 79
47, 95
48, 87
49, 96
50, 86
51, 85
52, 89
53, 98
54, 95
55, 101
56, 97
57, 102
58, 93
59, 61
60, 88
