03/16/21 20:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
16, 20:53, E13, 16, Fair, CLR, 11.1, 5, , , 66%, NA, NA, 76.4, 1018.5, , , 
---
Minute since start, Events per minute
1, 90
2, 93
3, 80
4, 85
5, 92
6, 87
7, 80
8, 77
9, 71
10, 87
11, 93
12, 101
13, 88
14, 70
15, 107
16, 70
17, 75
18, 73
19, 102
20, 83
21, 63
22, 79
23, 87
24, 89
25, 88
26, 83
27, 78
28, 72
29, 80
30, 104
31, 87
32, 81
33, 92
34, 83
35, 83
36, 84
37, 88
38, 89
39, 76
40, 102
41, 88
42, 78
43, 80
44, 87
45, 101
46, 80
47, 87
48, 95
49, 89
50, 68
51, 87
52, 73
53, 82
54, 90
55, 95
56, 94
57, 78
58, 95
59, 80
60, 76
