03/19/21 09:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
18, 23:53, Calm, 16, Fair, CLR, 10, 7.8, , , 86%, NA, NA, 76.56, 1020.6, , , 
---
Minute since start, Events per minute
1, 82
2, 88
3, 75
4, 77
5, 75
6, 81
7, 84
8, 61
9, 90
10, 78
11, 87
12, 75
13, 101
14, 80
15, 88
16, 77
17, 95
18, 80
19, 93
20, 96
21, 91
22, 56
23, 71
24, 96
25, 78
26, 88
27, 82
28, 82
29, 80
30, 85
31, 93
32, 95
33, 80
34, 77
35, 75
36, 83
37, 67
38, 79
39, 67
40, 85
41, 87
42, 91
43, 79
44, 73
45, 74
46, 92
47, 91
48, 83
49, 83
50, 70
51, 74
52, 93
53, 66
54, 82
55, 74
56, 75
57, 85
58, 85
59, 86
60, 78
