03/03/21 00:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
, , , , , , , , , , , , , , , , , 
---
Minute since start, Events per minute
1, 97
2, 87
3, 86
4, 84
5, 88
6, 89
7, 110
8, 77
9, 96
10, 97
11, 97
12, 85
13, 95
14, 88
15, 90
16, 99
17, 103
18, 102
19, 62
20, 85
21, 81
22, 84
23, 94
24, 89
25, 95
26, 94
27, 93
28, 91
29, 87
30, 95
31, 92
32, 97
33, 103
34, 94
35, 77
36, 89
37, 85
38, 77
39, 91
40, 112
41, 75
42, 86
43, 80
44, 83
45, 91
46, 87
47, 82
48, 86
49, 95
50, 84
51, 96
52, 94
53, 92
54, 93
55, 83
56, 71
57, 91
58, 64
59, 90
60, 95
