03/11/21 01:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
11, 02:53, Calm, 16, Fair, CLR, 5, 3.9, , , 93%, NA, NA, 76.23, 1016.0, , , 
---
Minute since start, Events per minute
1, 74
2, 74
3, 95
4, 84
5, 88
6, 82
7, 93
8, 92
9, 90
10, 96
11, 77
12, 85
13, 78
14, 82
15, 94
16, 82
17, 66
18, 88
19, 92
20, 91
21, 76
22, 65
23, 91
24, 70
25, 104
26, 96
27, 70
28, 96
29, 91
30, 88
31, 83
32, 85
33, 72
34, 80
35, 78
36, 75
37, 87
38, 93
39, 98
40, 88
41, 92
42, 89
43, 80
44, 77
45, 87
46, 69
47, 81
48, 101
49, 73
50, 85
51, 87
52, 106
53, 67
54, 83
55, 79
56, 82
57, 73
58, 79
59, 84
60, 73
