03/02/21 12:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
02, 12:53, SW19, 16, Fair, CLR, 16.7, 6.7, , , 52%, NA, NA, 75.95, 1012.4, , , 
---
Minute since start, Events per minute
1, 73
2, 93
3, 86
4, 89
5, 93
6, 89
7, 87
8, 94
9, 97
10, 99
11, 104
12, 90
13, 97
14, 75
15, 82
16, 83
17, 78
18, 101
19, 77
20, 69
21, 86
22, 108
23, 83
24, 90
25, 65
26, 99
27, 85
28, 71
29, 78
30, 105
31, 87
32, 85
33, 98
34, 91
35, 78
36, 95
37, 93
38, 90
39, 63
40, 83
41, 83
42, 87
43, 96
44, 98
45, 87
46, 58
47, 73
48, 94
49, 102
50, 84
51, 84
52, 95
53, 94
54, 81
55, 83
56, 89
57, 73
58, 92
59, 83
60, 84
