02/25/21 12:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
25, 12:53, S13, 16, Fair, CLR, 17.8, 1.7, , , 34%, NA, NA, 76.53, 1020.3, , , 
---
Minute since start, Events per minute
1, 56
2, 79
3, 87
4, 78
5, 88
6, 80
7, 81
8, 81
9, 82
10, 88
11, 78
12, 88
13, 70
14, 87
15, 83
16, 78
17, 88
18, 86
19, 63
20, 95
21, 89
22, 111
23, 87
24, 79
25, 88
26, 80
27, 67
28, 84
29, 75
30, 77
31, 75
32, 82
33, 79
34, 96
35, 86
36, 73
37, 93
38, 83
39, 68
40, 86
41, 94
42, 81
43, 77
44, 100
45, 77
46, 112
47, 77
48, 98
49, 74
50, 95
51, 89
52, 97
53, 82
54, 86
55, 86
56, 87
57, 81
58, 94
59, 90
60, 86
61, 1
