02/17/21 21:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
17, 21:53, NE14, 16, Fair, CLR, 15, -9.4, 20.6, 13.9, 18%, NA, NA, 76.56, 1020.5, , , 
---
Minute since start, Events per minute
1, 83
2, 85
3, 75
4, 86
5, 82
6, 80
7, 104
8, 96
9, 74
10, 82
11, 80
12, 98
13, 70
14, 76
15, 75
16, 70
17, 88
18, 89
19, 83
20, 74
21, 103
22, 88
23, 81
24, 86
25, 89
26, 81
27, 74
28, 100
29, 85
30, 84
31, 68
32, 77
33, 75
34, 99
35, 89
36, 73
37, 102
38, 81
39, 90
40, 91
41, 83
42, 73
43, 83
44, 82
45, 88
46, 77
47, 87
48, 64
49, 84
50, 83
51, 79
52, 72
53, 75
54, 91
55, 90
56, 68
57, 93
58, 65
59, 91
60, 87
