03/19/21 08:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
18, 23:53, Calm, 16, Fair, CLR, 10, 7.8, , , 86%, NA, NA, 76.56, 1020.6, , , 
---
Minute since start, Events per minute
1, 77
2, 85
3, 98
4, 92
5, 92
6, 90
7, 89
8, 78
9, 82
10, 69
11, 104
12, 97
13, 88
14, 81
15, 85
16, 89
17, 94
18, 89
19, 77
20, 99
21, 89
22, 88
23, 74
24, 75
25, 97
26, 95
27, 77
28, 83
29, 90
30, 93
31, 88
32, 94
33, 73
34, 84
35, 65
36, 76
37, 83
38, 89
39, 95
40, 80
41, 75
42, 96
43, 85
44, 82
45, 74
46, 80
47, 105
48, 90
49, 74
50, 107
51, 81
52, 115
53, 79
54, 97
55, 91
56, 81
57, 85
58, 80
59, 111
60, 78
