03/09/21 12:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
09, 13:53, W37G51, 16, Partly Cloudy and Breezy, SCT065, 15, 7.2, , , 60%, NA, NA, 76.5, 1020.0, , , 
---
Minute since start, Events per minute
1, 85
2, 78
3, 77
4, 75
5, 88
6, 71
7, 90
8, 77
9, 64
10, 87
11, 98
12, 84
13, 81
14, 87
15, 80
16, 81
17, 79
18, 93
19, 83
20, 95
21, 76
22, 86
23, 95
24, 82
25, 91
26, 85
27, 88
28, 86
29, 94
30, 83
31, 87
32, 95
33, 97
34, 62
35, 91
36, 81
37, 87
38, 82
39, 76
40, 89
41, 84
42, 79
43, 82
44, 81
45, 79
46, 81
47, 86
48, 91
49, 93
50, 94
51, 73
52, 76
53, 63
54, 61
55, 71
56, 86
57, 75
58, 84
59, 73
60, 94
