02/18/21 05:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
18, 05:53, Calm, 16, Fair, CLR, 4.4, -0.6, , , 70%, NA, NA, 76.84, 1024.3, , , 
---
Minute since start, Events per minute
1, 90
2, 81
3, 88
4, 70
5, 89
6, 83
7, 92
8, 93
9, 88
10, 96
11, 89
12, 79
13, 86
14, 105
15, 85
16, 79
17, 92
18, 87
19, 80
20, 79
21, 79
22, 66
23, 78
24, 97
25, 79
26, 91
27, 82
28, 88
29, 81
30, 88
31, 73
32, 92
33, 99
34, 68
35, 97
36, 83
37, 87
38, 81
39, 79
40, 77
41, 77
42, 85
43, 94
44, 88
45, 67
46, 77
47, 80
48, 95
49, 77
50, 77
51, 96
52, 94
53, 93
54, 74
55, 81
56, 78
57, 67
58, 81
59, 74
60, 81
