03/16/21 18:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
16, 19:53, E14, 16, Fair, CLR, 11.7, 5, , , 64%, NA, NA, 76.35, 1017.7, , , 
---
Minute since start, Events per minute
1, 79
2, 83
3, 88
4, 95
5, 88
6, 96
7, 72
8, 75
9, 84
10, 99
11, 80
12, 88
13, 86
14, 81
15, 74
16, 73
17, 92
18, 86
19, 84
20, 86
21, 80
22, 96
23, 93
24, 100
25, 95
26, 67
27, 76
28, 88
29, 89
30, 87
31, 81
32, 76
33, 85
34, 90
35, 78
36, 71
37, 87
38, 81
39, 79
40, 79
41, 98
42, 74
43, 85
44, 76
45, 77
46, 87
47, 88
48, 88
49, 78
50, 93
51, 79
52, 90
53, 79
54, 74
55, 84
56, 70
57, 80
58, 81
59, 93
60, 97
