03/01/21 05:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
01, 05:53, Calm, 16, Fair, CLR, 3.3, -2.2, , , 68%, NA, NA, 76.61, 1021.2, , , 
---
Minute since start, Events per minute
1, 93
2, 81
3, 87
4, 110
5, 84
6, 65
7, 88
8, 91
9, 101
10, 79
11, 81
12, 95
13, 86
14, 90
15, 81
16, 95
17, 84
18, 96
19, 102
20, 90
21, 74
22, 100
23, 80
24, 80
25, 95
26, 104
27, 95
28, 90
29, 80
30, 75
31, 95
32, 93
33, 98
34, 79
35, 80
36, 89
37, 82
38, 90
39, 80
40, 80
41, 93
42, 78
43, 93
44, 76
45, 96
46, 97
47, 96
48, 88
49, 87
50, 75
51, 79
52, 80
53, 62
54, 105
55, 87
56, 85
57, 92
58, 76
59, 80
60, 81
61, 1
