02/25/21 17:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
25, 17:53, Calm, 16, Fair, CLR, 13.3, 3.9, , , 53%, NA, NA, 76.35, 1018.0, , , 
---
Minute since start, Events per minute
1, 79
2, 102
3, 103
4, 92
5, 88
6, 79
7, 94
8, 68
9, 79
10, 84
11, 93
12, 84
13, 63
14, 71
15, 78
16, 83
17, 66
18, 99
19, 98
20, 90
21, 92
22, 68
23, 82
24, 87
25, 83
26, 94
27, 95
28, 73
29, 104
30, 75
31, 86
32, 85
33, 80
34, 78
35, 84
36, 81
37, 82
38, 71
39, 76
40, 73
41, 80
42, 90
43, 82
44, 75
45, 87
46, 79
47, 89
48, 80
49, 66
50, 76
51, 89
52, 85
53, 89
54, 79
55, 76
56, 84
57, 95
58, 74
59, 87
60, 88
61, 1
