03/02/21 14:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
02, 14:53, W10, 16, Fair, CLR, 18.3, 3.3, , , 37%, NA, NA, 75.79, 1010.5, , , 
---
Minute since start, Events per minute
1, 79
2, 101
3, 96
4, 95
5, 87
6, 97
7, 88
8, 80
9, 98
10, 96
11, 85
12, 90
13, 76
14, 84
15, 80
16, 83
17, 96
18, 99
19, 77
20, 103
21, 76
22, 79
23, 82
24, 86
25, 78
26, 93
27, 92
28, 72
29, 93
30, 78
31, 115
32, 83
33, 81
34, 94
35, 74
36, 90
37, 84
38, 100
39, 98
40, 87
41, 84
42, 88
43, 65
44, 70
45, 92
46, 82
47, 84
48, 84
49, 106
50, 92
51, 86
52, 81
53, 86
54, 85
55, 88
56, 91
57, 77
58, 83
59, 87
60, 76
