03/17/21 13:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
16, 21:53, E10, 16, Fair, CLR, 10.6, 5.6, , , 71%, NA, NA, 76.43, 1019.0, , , 
---
Minute since start, Events per minute
1, 93
2, 89
3, 74
4, 88
5, 81
6, 91
7, 91
8, 78
9, 85
10, 77
11, 72
12, 61
13, 91
14, 81
15, 76
16, 86
17, 76
18, 83
19, 88
20, 66
21, 106
22, 75
23, 103
24, 66
25, 83
26, 96
27, 83
28, 93
29, 73
30, 83
31, 82
32, 96
33, 86
34, 91
35, 82
36, 94
37, 99
38, 80
39, 91
40, 81
41, 87
42, 85
43, 80
44, 99
45, 88
46, 73
47, 98
48, 74
49, 89
50, 88
51, 79
52, 94
53, 79
54, 86
55, 71
56, 79
57, 82
58, 86
59, 67
60, 77
