02/16/21 22:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
16, 23:53, NE21, 16, Fair, CLR, 13.3, 1.7, , , 46%, NA, NA, 76.23, 1016.1, , , 
---
Minute since start, Events per minute
1, 89
2, 86
3, 89
4, 88
5, 77
6, 104
7, 95
8, 101
9, 94
10, 78
11, 77
12, 88
13, 92
14, 57
15, 79
16, 83
17, 78
18, 84
19, 93
20, 81
21, 69
22, 80
23, 103
24, 71
25, 85
26, 78
27, 97
28, 90
29, 74
30, 80
31, 87
32, 84
33, 84
34, 105
35, 90
36, 67
37, 83
38, 96
39, 73
40, 75
41, 70
42, 91
43, 82
44, 92
45, 95
46, 80
47, 99
48, 88
49, 86
50, 89
51, 86
52, 80
53, 98
54, 87
55, 95
56, 83
57, 78
58, 102
59, 89
60, 95
