02/24/21 06:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
, , , , , , , , , , , , , , , , , 
---
Minute since start, Events per minute
1, 75
2, 48
3, 84
4, 97
5, 83
6, 89
7, 67
8, 72
9, 79
10, 93
11, 92
12, 88
13, 65
14, 72
15, 76
16, 87
17, 74
18, 81
19, 77
20, 78
21, 78
22, 95
23, 86
24, 94
25, 76
26, 85
27, 87
28, 91
29, 96
30, 85
31, 76
32, 73
33, 75
34, 91
35, 91
36, 87
37, 85
38, 83
39, 77
40, 81
41, 101
42, 86
43, 91
44, 94
45, 86
46, 99
47, 89
48, 70
49, 81
50, 84
51, 88
52, 86
53, 83
54, 71
55, 86
56, 81
57, 75
58, 83
59, 102
60, 87
