03/19/21 05:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
19, 05:53, W8, 16, Fair, CLR, 7.8, 6.7, , , 93%, 6.7, NA, 76.53, 1020.1, , , 
---
Minute since start, Events per minute
1, 80
2, 79
3, 96
4, 76
5, 81
6, 108
7, 87
8, 73
9, 82
10, 87
11, 75
12, 73
13, 75
14, 91
15, 82
16, 88
17, 83
18, 89
19, 79
20, 72
21, 104
22, 77
23, 77
24, 79
25, 86
26, 75
27, 88
28, 96
29, 83
30, 85
31, 76
32, 85
33, 86
34, 80
35, 94
36, 91
37, 92
38, 85
39, 97
40, 81
41, 79
42, 78
43, 104
44, 87
45, 90
46, 106
47, 71
48, 89
49, 88
50, 64
51, 88
52, 93
53, 94
54, 90
55, 72
56, 87
57, 73
58, 88
59, 86
60, 85
