03/10/21 02:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
10, 03:53, E5, 16, Overcast, BKN027BKN041OVC050, 8.9, 7.8, 10, 8.3, 93%, NA, NA, 76.28, 1016.7, 0.2, , 1.22
---
Minute since start, Events per minute
1, 84
2, 88
3, 79
4, 74
5, 93
6, 92
7, 92
8, 78
9, 85
10, 98
11, 84
12, 94
13, 76
14, 82
15, 92
16, 94
17, 90
18, 106
19, 72
20, 83
21, 82
22, 91
23, 92
24, 97
25, 87
26, 92
27, 100
28, 82
29, 83
30, 74
31, 66
32, 97
33, 82
34, 95
35, 86
36, 86
37, 87
38, 76
39, 94
40, 98
41, 99
42, 91
43, 95
44, 94
45, 82
46, 82
47, 86
48, 78
49, 83
50, 79
51, 74
52, 86
53, 93
54, 100
55, 79
56, 92
57, 83
58, 70
59, 84
60, 102
