03/17/21 01:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
17, 01:53, NE8, 16, Fair, CLR, 5.6, 2.8, , , 82%, 3.9, NA, 76.48, 1019.5, , , 
---
Minute since start, Events per minute
1, 90
2, 78
3, 82
4, 84
5, 82
6, 86
7, 98
8, 76
9, 88
10, 78
11, 88
12, 96
13, 86
14, 67
15, 90
16, 89
17, 64
18, 74
19, 79
20, 85
21, 82
22, 78
23, 105
24, 82
25, 94
26, 78
27, 89
28, 88
29, 82
30, 94
31, 93
32, 73
33, 99
34, 72
35, 86
36, 80
37, 80
38, 79
39, 85
40, 95
41, 87
42, 89
43, 89
44, 88
45, 85
46, 92
47, 80
48, 76
49, 94
50, 96
51, 86
52, 80
53, 92
54, 87
55, 70
56, 88
57, 91
58, 75
59, 63
60, 98
