02/17/21 14:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
17, 14:53, N26G37, 16, Fair, CLR, 22.2, -5.6, , , 15%, NA, NA, 76.15, 1015.1, , , 
---
Minute since start, Events per minute
1, 80
2, 83
3, 90
4, 101
5, 84
6, 89
7, 79
8, 72
9, 79
10, 93
11, 81
12, 88
13, 80
14, 87
15, 95
16, 82
17, 79
18, 100
19, 72
20, 80
21, 71
22, 90
23, 92
24, 84
25, 90
26, 97
27, 88
28, 84
29, 73
30, 55
31, 74
32, 86
33, 76
34, 88
35, 103
36, 78
37, 79
38, 80
39, 84
40, 89
41, 83
42, 70
43, 86
44, 109
45, 76
46, 92
47, 80
48, 87
49, 87
50, 72
51, 79
52, 87
53, 92
54, 90
55, 83
56, 88
57, 71
58, 99
59, 78
60, 89
