03/09/21 21:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
09, 21:53, Calm, 16, Fair, CLR, 8.9, 4.4, 14.4, 8.9, 74%, NA, NA, 76.5, 1019.8, , , 
---
Minute since start, Events per minute
1, 70
2, 81
3, 88
4, 84
5, 94
6, 75
7, 67
8, 74
9, 85
10, 82
11, 87
12, 85
13, 90
14, 89
15, 89
16, 84
17, 94
18, 95
19, 82
20, 74
21, 77
22, 91
23, 81
24, 74
25, 81
26, 82
27, 94
28, 72
29, 81
30, 91
31, 82
32, 87
33, 79
34, 87
35, 81
36, 88
37, 102
38, 76
39, 75
40, 90
41, 81
42, 77
43, 108
44, 96
45, 93
46, 97
47, 84
48, 82
49, 79
50, 80
51, 89
52, 87
53, 77
54, 86
55, 85
56, 78
57, 82
58, 94
59, 85
60, 71
