03/21/21 06:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 06:53, N8, 16, Fair, CLR, 8.3, -1.1, , , 52%, 7.2, NA, 76.45, 1019.3, , , 
---
Minute since start, Events per minute
1, 82
2, 99
3, 83
4, 88
5, 80
6, 85
7, 94
8, 75
9, 94
10, 92
11, 83
12, 87
13, 83
14, 84
15, 79
16, 85
17, 89
18, 92
19, 83
20, 81
21, 93
22, 73
23, 86
24, 79
25, 100
26, 80
27, 78
28, 78
29, 92
30, 77
31, 91
32, 88
33, 86
34, 74
35, 83
36, 79
37, 95
38, 70
39, 82
40, 91
41, 80
42, 81
43, 92
44, 90
45, 70
46, 90
47, 68
48, 78
49, 90
50, 92
51, 98
52, 94
53, 83
54, 84
55, 94
56, 98
57, 86
58, 77
59, 79
60, 78
