03/18/21 01:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
18, 02:53, Calm, 16, A Few Clouds, FEW110, 8.9, 5.6, , , 80%, NA, NA, 76.45, 1019.2, , , 
---
Minute since start, Events per minute
1, 85
2, 80
3, 103
4, 98
5, 88
6, 83
7, 75
8, 88
9, 91
10, 84
11, 87
12, 79
13, 73
14, 88
15, 85
16, 99
17, 79
18, 105
19, 87
20, 72
21, 76
22, 84
23, 72
24, 84
25, 72
26, 90
27, 83
28, 108
29, 85
30, 83
31, 78
32, 79
33, 101
34, 96
35, 94
36, 88
37, 82
38, 81
39, 92
40, 94
41, 60
42, 96
43, 84
44, 82
45, 91
46, 90
47, 77
48, 101
49, 91
50, 76
51, 89
52, 84
53, 65
54, 93
55, 96
56, 73
57, 75
58, 83
59, 79
60, 97
61, 1
