03/23/21 04:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
23, 04:53, Vrbl8, 16, Fair, CLR, 10.6, 5, 12.8, 9.4, 69%, NA, NA, 75.97, 1012.7, , , 
---
Minute since start, Events per minute
1, 86
2, 65
3, 95
4, 71
5, 77
6, 84
7, 72
8, 86
9, 100
10, 89
11, 96
12, 80
13, 95
14, 94
15, 75
16, 76
17, 94
18, 77
19, 75
20, 74
21, 83
22, 95
23, 78
24, 87
25, 87
26, 78
27, 61
28, 96
29, 88
30, 100
31, 90
32, 68
33, 80
34, 100
35, 95
36, 77
37, 92
38, 77
39, 67
40, 83
41, 88
42, 74
43, 80
44, 70
45, 112
46, 74
47, 80
48, 94
49, 70
50, 77
51, 81
52, 84
53, 93
54, 80
55, 96
56, 78
57, 83
58, 93
59, 85
60, 92
